DataHora,Categoria,Prato,Valor,Tempo_Preparo,Avaliacao,Data,Hora
2025-06-06 16:00:00,Prato Principal,Lasanha Vegana,14.79,28.416644964055347,4.095343090210319,2025-06-06,16
2025-06-06 19:00:00,Prato Principal,Filé ao Molho Madeira,28.82,29.05172507768155,4.0651791873515695,2025-06-06,19
2025-06-06 22:00:00,Sobremesa,Tiramisu,41.8,3.306971001383756,4.546459311515806,2025-06-06,22
2025-06-06 22:00:00,Prato Principal,Filé ao Molho Madeira,40.98,27.691620111984633,4.292123956972051,2025-06-06,22
2025-06-06 14:00:00,Bebida,Refrigerante,10.85,8.064346751052426,4.177294391033881,2025-06-06,14
2025-06-06 11:00:00,Prato Principal,Lasanha Vegana,13.93,28.96584683396549,4.191732124876188,2025-06-06,11
2025-06-06 15:00:00,Sobremesa,Petit Gâteau,10.8,13.68645658273526,4.120691661474339,2025-06-06,15
2025-06-06 14:00:00,Entrada,Salada Caprese,23.0,18.951859480258555,4.370025647284446,2025-06-06,14
2025-06-06 18:00:00,Entrada,Ceviche,30.24,9.57424736721101,3.787294735010523,2025-06-06,18
2025-06-06 19:00:00,Prato Principal,Risoto de Camarão,34.98,30.24484971295585,3.9665984406537356,2025-06-06,19
2025-06-06 20:00:00,Prato Principal,Risoto de Camarão,73.97,24.372728699985498,4.363939762079679,2025-06-06,20
2025-06-06 13:00:00,Prato Principal,Lasanha Vegana,75.88,30.32438369645119,3.1298670606110104,2025-06-06,13
2025-06-06 17:00:00,Entrada,Salada Caprese,70.12,19.60900750988626,4.441343943604607,2025-06-06,17
2025-06-06 17:00:00,Prato Principal,Risoto de Camarão,10.93,23.163855048347525,3.2819127677837514,2025-06-06,17
2025-06-06 17:00:00,Sobremesa,Petit Gâteau,36.94,-3.8053098307799473,3.991648699882833,2025-06-06,17
2025-06-06 11:00:00,Sobremesa,Tiramisu,61.27,3.771413117768078,4.2274670554999245,2025-06-06,11
2025-06-06 20:00:00,Entrada,Salada Caprese,21.6,13.594901763642072,4.412483058123772,2025-06-06,20
2025-06-06 17:00:00,Entrada,Salada Caprese,25.57,27.13358243172761,4.416479912680348,2025-06-06,17
2025-06-06 18:00:00,Prato Principal,Lasanha Vegana,28.73,30.99417648355678,3.8050369873558703,2025-06-06,18
2025-06-06 20:00:00,Prato Principal,Lasanha Vegana,39.1,31.708503814709964,3.0346726182265504,2025-06-06,20
2025-06-06 11:00:00,Sobremesa,Tiramisu,24.26,12.650956536714558,3.220779228932681,2025-06-06,11
2025-06-06 17:00:00,Entrada,Ceviche,76.16,14.788993028439783,5.0,2025-06-06,17
2025-06-06 20:00:00,Prato Principal,Risoto de Camarão,18.0,28.745449221265346,4.754394191237683,2025-06-06,20
2025-06-06 21:00:00,Bebida,Suco Natural,20.53,15.138472967507393,4.3601135927496735,2025-06-06,21
2025-06-06 19:00:00,Prato Principal,Filé ao Molho Madeira,71.99,28.630017162838342,3.729677551179543,2025-06-06,19
2025-06-06 19:00:00,Sobremesa,Pudim,47.5,11.860527363034315,4.394579597833965,2025-06-06,19
2025-06-06 13:00:00,Entrada,Ceviche,29.99,20.220955443954324,5.0,2025-06-06,13
2025-06-06 19:00:00,Prato Principal,Filé ao Molho Madeira,43.9,24.81593246910859,4.100761742462122,2025-06-06,19
2025-06-06 14:00:00,Bebida,Caipirinha,9.07,14.242154411026423,3.076555333007698,2025-06-06,14
2025-06-06 16:00:00,Entrada,Salada Caprese,55.38,14.030252997786732,3.8683478391127415,2025-06-06,16
2025-06-06 13:00:00,Prato Principal,Filé ao Molho Madeira,75.98,24.664964290282448,3.914312889275044,2025-06-06,13
2025-06-06 22:00:00,Sobremesa,Pudim,52.59,5.574501459164299,4.928539312768284,2025-06-06,22
2025-06-06 22:00:00,Sobremesa,Pudim,59.61,8.955229223879929,5.0,2025-06-06,22
2025-06-06 18:00:00,Bebida,Suco Natural,20.46,6.329131006107521,4.24099777820678,2025-06-06,18
2025-06-06 20:00:00,Prato Principal,Risoto de Camarão,64.74,28.755654239029255,4.512035707559738,2025-06-06,20
2025-06-06 22:00:00,Entrada,Bruschetta,24.51,10.995096033411457,4.95321086100079,2025-06-06,22
2025-06-06 13:00:00,Prato Principal,Risoto de Camarão,37.35,22.558100893684994,3.8552610876082145,2025-06-06,13
2025-06-06 20:00:00,Sobremesa,Tiramisu,72.24,19.323125284115395,4.754964797940168,2025-06-06,20
2025-06-06 19:00:00,Prato Principal,Risoto de Camarão,59.89,31.846938362981472,3.3197107028791986,2025-06-06,19
2025-06-06 11:00:00,Prato Principal,Filé ao Molho Madeira,39.74,25.078091669748016,4.651138586893324,2025-06-06,11
2025-06-06 11:00:00,Sobremesa,Tiramisu,36.8,12.553960442637973,4.715290292812028,2025-06-06,11
2025-06-06 11:00:00,Sobremesa,Tiramisu,28.48,10.859196698967656,4.476625609992392,2025-06-06,11
2025-06-06 14:00:00,Prato Principal,Lasanha Vegana,23.36,19.93342082201137,4.550593163035186,2025-06-06,14
2025-06-06 17:00:00,Prato Principal,Lasanha Vegana,56.34,27.761499688397617,4.5128154668230005,2025-06-06,17
2025-06-06 22:00:00,Entrada,Bruschetta,16.19,10.25287836637118,4.917367489832172,2025-06-06,22
2025-06-06 15:00:00,Prato Principal,Filé ao Molho Madeira,28.48,29.67696026899064,4.097953351492206,2025-06-06,15
2025-06-06 18:00:00,Sobremesa,Petit Gâteau,32.61,13.353704729751017,4.053870119049115,2025-06-06,18
2025-06-06 16:00:00,Bebida,Caipirinha,21.9,12.346337949042631,3.432213938396447,2025-06-06,16
2025-06-06 20:00:00,Bebida,Caipirinha,11.53,13.783943399934909,4.506234397006802,2025-06-06,20
2025-06-06 11:00:00,Bebida,Caipirinha,9.83,9.513315906686586,3.9481052079480317,2025-06-06,11
2025-06-06 22:00:00,Entrada,Bruschetta,35.23,16.669299832842672,4.915683390915592,2025-06-06,22
2025-06-06 14:00:00,Prato Principal,Lasanha Vegana,11.01,28.110349951530242,4.864466659767705,2025-06-06,14
2025-06-06 15:00:00,Bebida,Suco Natural,17.39,20.061352228503825,4.711854773053491,2025-06-06,15
2025-06-06 21:00:00,Prato Principal,Risoto de Camarão,50.67,33.8438589162971,3.953928242401999,2025-06-06,21
2025-06-06 21:00:00,Prato Principal,Risoto de Camarão,51.78,26.83824646495711,3.1499867461741884,2025-06-06,21
2025-06-06 14:00:00,Bebida,Refrigerante,24.62,15.592288224239384,4.474657822279115,2025-06-06,14
2025-06-06 17:00:00,Prato Principal,Filé ao Molho Madeira,13.73,34.77078716875143,3.9471266478690317,2025-06-06,17
2025-06-06 19:00:00,Prato Principal,Lasanha Vegana,75.92,25.006898255039925,3.561613523934457,2025-06-06,19
2025-06-06 17:00:00,Sobremesa,Petit Gâteau,55.4,6.28757883730808,3.957347082316066,2025-06-06,17
2025-06-06 12:00:00,Entrada,Ceviche,59.36,24.935305558497205,3.934514551094018,2025-06-06,12
2025-06-06 16:00:00,Sobremesa,Tiramisu,52.68,14.23259045863669,4.449883219248012,2025-06-06,16
2025-06-06 12:00:00,Bebida,Refrigerante,17.78,15.920862638300727,4.3498872818607826,2025-06-06,12
2025-06-06 18:00:00,Prato Principal,Risoto de Camarão,51.5,22.670972154409185,4.124581144216653,2025-06-06,18
2025-06-06 21:00:00,Prato Principal,Lasanha Vegana,15.92,29.65785634340532,4.3306333420659495,2025-06-06,21
2025-06-06 17:00:00,Prato Principal,Lasanha Vegana,78.33,19.93485245194925,4.946008934680528,2025-06-06,17
2025-06-06 17:00:00,Entrada,Bruschetta,24.04,18.441333670254235,3.6892796886707044,2025-06-06,17
2025-06-06 17:00:00,Prato Principal,Risoto de Camarão,69.32,24.087895014237915,3.9576856179980178,2025-06-06,17
2025-06-06 12:00:00,Bebida,Caipirinha,21.34,8.970702845598298,3.826710826729881,2025-06-06,12
2025-06-06 20:00:00,Prato Principal,Lasanha Vegana,26.06,16.350510841365764,4.084544873159222,2025-06-06,20
2025-06-06 18:00:00,Entrada,Salada Caprese,78.12,6.488933669599943,3.9685921568302445,2025-06-06,18
2025-06-06 17:00:00,Prato Principal,Risoto de Camarão,30.96,22.563985394025366,4.024039341091745,2025-06-06,17
2025-06-06 16:00:00,Prato Principal,Lasanha Vegana,31.17,25.99648654996032,4.343364919541896,2025-06-06,16
2025-06-06 15:00:00,Bebida,Refrigerante,10.43,14.25534607010307,4.950285684481335,2025-06-06,15
2025-06-06 11:00:00,Sobremesa,Pudim,31.25,10.582191203316968,4.149480611559039,2025-06-06,11
2025-06-06 12:00:00,Bebida,Suco Natural,12.91,5.01829158913098,4.691558816488274,2025-06-06,12
2025-06-06 11:00:00,Entrada,Salada Caprese,34.29,16.090377543263617,4.210473682762572,2025-06-06,11
2025-06-06 19:00:00,Entrada,Ceviche,13.15,15.86980574842854,3.6804632168041094,2025-06-06,19
2025-06-06 22:00:00,Entrada,Ceviche,44.26,14.737977747112653,5.0,2025-06-06,22
2025-06-06 17:00:00,Bebida,Caipirinha,12.23,8.63438823796544,4.7272158274866305,2025-06-06,17
2025-06-06 11:00:00,Prato Principal,Risoto de Camarão,63.37,23.78308010312491,4.05008090186256,2025-06-06,11
2025-06-06 16:00:00,Entrada,Salada Caprese,49.74,13.244018990981173,5.0,2025-06-06,16
2025-06-06 18:00:00,Bebida,Suco Natural,19.83,6.651340837558032,3.9994656665384563,2025-06-06,18
2025-06-06 16:00:00,Prato Principal,Risoto de Camarão,25.31,27.209930031975155,3.984807261801492,2025-06-06,16
2025-06-06 13:00:00,Prato Principal,Filé ao Molho Madeira,49.11,31.231336715614923,3.918954837347903,2025-06-06,13
2025-06-06 15:00:00,Prato Principal,Filé ao Molho Madeira,16.09,30.898626041803553,4.297053815476679,2025-06-06,15
2025-06-06 14:00:00,Bebida,Caipirinha,5.5,10.677012412418057,3.365780623048686,2025-06-06,14
2025-06-06 11:00:00,Prato Principal,Risoto de Camarão,62.62,31.746625314729222,5.0,2025-06-06,11
2025-06-06 18:00:00,Prato Principal,Filé ao Molho Madeira,28.58,18.090023387034044,4.324950854558864,2025-06-06,18
2025-06-06 21:00:00,Prato Principal,Filé ao Molho Madeira,76.4,25.710461228101725,4.487350630832674,2025-06-06,21
2025-06-06 16:00:00,Sobremesa,Tiramisu,51.3,14.322649542703976,4.959443290726332,2025-06-06,16
2025-06-06 12:00:00,Prato Principal,Risoto de Camarão,59.29,24.13339422874726,4.50365368168002,2025-06-06,12
2025-06-06 13:00:00,Sobremesa,Pudim,63.4,10.657096720206754,3.9962614142925688,2025-06-06,13
2025-06-06 14:00:00,Bebida,Refrigerante,15.2,6.745836371850184,4.2009229776155035,2025-06-06,14
2025-06-06 13:00:00,Prato Principal,Lasanha Vegana,40.67,23.56276240299822,4.343664452201505,2025-06-06,13
2025-06-06 18:00:00,Prato Principal,Lasanha Vegana,26.62,26.245893358569486,3.753253383056196,2025-06-06,18
2025-06-06 21:00:00,Entrada,Salada Caprese,36.58,12.749935710020932,4.828574608431286,2025-06-06,21
2025-06-06 15:00:00,Entrada,Salada Caprese,64.09,18.77041585145236,3.6408629227173606,2025-06-06,15
2025-06-06 13:00:00,Bebida,Refrigerante,12.32,15.609528554910671,3.7907980347356585,2025-06-06,13
2025-06-06 15:00:00,Entrada,Salada Caprese,29.8,6.632576001619427,3.8716576049449447,2025-06-06,15
2025-06-06 16:00:00,Prato Principal,Lasanha Vegana,12.9,31.042252540090765,5.0,2025-06-06,16
2025-06-06 14:00:00,Entrada,Ceviche,30.7,21.913209678320964,5.0,2025-06-06,14
2025-06-06 17:00:00,Prato Principal,Filé ao Molho Madeira,29.71,29.956293290960442,4.719188827382575,2025-06-06,17
2025-06-06 22:00:00,Sobremesa,Petit Gâteau,29.47,7.857499975889573,3.7897659535434562,2025-06-06,22
2025-06-06 18:00:00,Entrada,Ceviche,79.42,16.643801501714226,4.21390145786997,2025-06-06,18
2025-06-06 19:00:00,Bebida,Caipirinha,6.24,4.5229954849538165,4.349195923283152,2025-06-06,19
2025-06-06 20:00:00,Prato Principal,Filé ao Molho Madeira,27.27,35.37818771082919,4.013863757857201,2025-06-06,20
2025-06-06 19:00:00,Entrada,Bruschetta,30.6,14.02160720561524,4.939361804733946,2025-06-06,19
2025-06-06 22:00:00,Prato Principal,Lasanha Vegana,60.2,23.08154790209508,4.677006907923653,2025-06-06,22
2025-06-06 12:00:00,Prato Principal,Filé ao Molho Madeira,30.92,24.277657923501035,3.7264766710797357,2025-06-06,12
2025-06-06 15:00:00,Bebida,Refrigerante,17.08,11.132543248360056,4.327526674444789,2025-06-06,15
2025-06-06 14:00:00,Prato Principal,Lasanha Vegana,18.18,26.597006167977902,4.264658799075064,2025-06-06,14
2025-06-06 11:00:00,Prato Principal,Lasanha Vegana,21.51,25.61421719270099,3.695667999416586,2025-06-06,11
2025-06-06 22:00:00,Prato Principal,Lasanha Vegana,61.31,27.717396893350465,4.299905216859357,2025-06-06,22
2025-06-06 19:00:00,Prato Principal,Risoto de Camarão,55.99,23.916317427978797,4.629656895561486,2025-06-06,19
2025-06-06 15:00:00,Entrada,Salada Caprese,27.78,13.793281127967475,4.284200978467737,2025-06-06,15
2025-06-06 21:00:00,Prato Principal,Filé ao Molho Madeira,16.45,17.877081801344538,4.421392762660926,2025-06-06,21
2025-06-06 22:00:00,Sobremesa,Pudim,12.27,12.116709743042877,5.0,2025-06-06,22
2025-06-06 16:00:00,Entrada,Ceviche,49.76,16.670882086224488,4.122370475587625,2025-06-06,16
2025-06-06 12:00:00,Sobremesa,Pudim,12.22,6.510631156920564,4.578633466767703,2025-06-06,12
2025-06-06 15:00:00,Entrada,Salada Caprese,11.91,7.475620035854367,4.2629919772244556,2025-06-06,15
2025-06-06 11:00:00,Prato Principal,Filé ao Molho Madeira,19.65,28.222531376369044,4.352936027548014,2025-06-06,11
2025-06-06 11:00:00,Prato Principal,Filé ao Molho Madeira,34.56,30.7678171432993,3.940696010484853,2025-06-06,11
2025-06-06 16:00:00,Prato Principal,Lasanha Vegana,15.93,17.403269622615788,2.7839222009447155,2025-06-06,16
2025-06-06 21:00:00,Prato Principal,Risoto de Camarão,36.67,27.42223302639469,4.430833147355682,2025-06-06,21
2025-06-06 19:00:00,Prato Principal,Filé ao Molho Madeira,31.23,25.95211944962529,4.424609360642517,2025-06-06,19
2025-06-06 12:00:00,Entrada,Ceviche,43.29,9.263390161758299,4.043789104252475,2025-06-06,12
2025-06-06 22:00:00,Prato Principal,Lasanha Vegana,74.97,22.800185437967116,4.474849709155503,2025-06-06,22
2025-06-06 13:00:00,Prato Principal,Lasanha Vegana,64.15,25.38119113840787,4.110100277424234,2025-06-06,13
2025-06-06 17:00:00,Prato Principal,Lasanha Vegana,57.69,21.8158677513833,3.2711400693211443,2025-06-06,17
2025-06-06 15:00:00,Bebida,Caipirinha,13.88,11.03980465340193,5.0,2025-06-06,15
2025-06-06 14:00:00,Prato Principal,Risoto de Camarão,22.72,26.587266306250875,4.033569797808744,2025-06-06,14
2025-06-06 18:00:00,Prato Principal,Lasanha Vegana,46.28,22.294580851610903,4.34061077573823,2025-06-06,18
2025-06-06 18:00:00,Sobremesa,Pudim,77.07,11.767739315993381,4.072034719165123,2025-06-06,18
2025-06-06 16:00:00,Prato Principal,Filé ao Molho Madeira,32.16,22.49014146317653,4.068372584868186,2025-06-06,16
2025-06-06 17:00:00,Entrada,Bruschetta,64.67,9.16881053070347,3.1420792173833867,2025-06-06,17
2025-06-06 17:00:00,Entrada,Ceviche,76.02,13.016275105028132,4.067112151772862,2025-06-06,17
2025-06-06 15:00:00,Prato Principal,Filé ao Molho Madeira,69.09,36.75102900002861,2.8678338394627767,2025-06-06,15
2025-06-06 19:00:00,Prato Principal,Lasanha Vegana,32.76,24.527706427789987,4.409804986012059,2025-06-06,19
2025-06-06 21:00:00,Prato Principal,Risoto de Camarão,56.98,31.73334861877433,3.962827279048264,2025-06-06,21
2025-06-07 21:00:00,Bebida,Suco Natural,8.82,-1.6887741671757652,3.516634133258547,2025-06-07,21
2025-06-07 14:00:00,Entrada,Salada Caprese,14.6,14.017389402863083,4.674586853213836,2025-06-07,14
2025-06-07 19:00:00,Prato Principal,Filé ao Molho Madeira,21.22,23.495701264295867,3.5952615322905976,2025-06-07,19
2025-06-07 19:00:00,Bebida,Suco Natural,6.68,5.797645321570346,4.087627189742508,2025-06-07,19
2025-06-07 21:00:00,Sobremesa,Petit Gâteau,52.17,7.582192580767314,3.89391654142259,2025-06-07,21
2025-06-07 12:00:00,Bebida,Suco Natural,24.49,8.131689608679148,3.946364294703094,2025-06-07,12
2025-06-07 12:00:00,Prato Principal,Lasanha Vegana,13.54,25.417405627599255,3.9400124557962393,2025-06-07,12
2025-06-07 22:00:00,Entrada,Bruschetta,50.83,14.553829228892756,4.181214677510259,2025-06-07,22
2025-06-07 18:00:00,Prato Principal,Lasanha Vegana,10.44,25.288871820067563,3.8421649931411803,2025-06-07,18
2025-06-07 11:00:00,Entrada,Bruschetta,45.92,9.190337541718776,4.045546234197116,2025-06-07,11
2025-06-07 17:00:00,Entrada,Ceviche,16.29,7.790777870001437,4.628665382780309,2025-06-07,17
2025-06-07 13:00:00,Sobremesa,Pudim,13.59,-4.5349410966082075,4.012588971689097,2025-06-07,13
2025-06-07 15:00:00,Prato Principal,Lasanha Vegana,47.1,26.260836752377877,3.6069653843002936,2025-06-07,15
2025-06-07 12:00:00,Bebida,Refrigerante,15.95,5.820025792018583,4.83719404366586,2025-06-07,12
2025-06-07 13:00:00,Entrada,Salada Caprese,21.99,16.568829616541937,4.805345286877952,2025-06-07,13
2025-06-07 19:00:00,Bebida,Caipirinha,9.93,3.6792793248616897,3.6532817089517944,2025-06-07,19
2025-06-07 14:00:00,Entrada,Bruschetta,55.37,16.40195985556657,4.381020072929526,2025-06-07,14
2025-06-07 21:00:00,Prato Principal,Risoto de Camarão,17.39,25.642769616950325,4.013109197404486,2025-06-07,21
2025-06-07 14:00:00,Entrada,Salada Caprese,12.45,16.229484134564522,2.7234624496743653,2025-06-07,14
2025-06-07 13:00:00,Entrada,Salada Caprese,34.63,15.217649053790556,5.0,2025-06-07,13
2025-06-07 22:00:00,Prato Principal,Risoto de Camarão,53.36,17.3247987623382,3.259994983046118,2025-06-07,22
2025-06-07 18:00:00,Prato Principal,Risoto de Camarão,55.14,24.7173505831016,4.008640603920721,2025-06-07,18
2025-06-07 22:00:00,Entrada,Salada Caprese,16.97,17.777943423344684,5.0,2025-06-07,22
2025-06-07 15:00:00,Prato Principal,Filé ao Molho Madeira,44.46,27.762836953285053,3.645970480941486,2025-06-07,15
2025-06-07 21:00:00,Sobremesa,Tiramisu,52.17,6.398854562405242,4.2095473599787825,2025-06-07,21
2025-06-07 11:00:00,Sobremesa,Tiramisu,69.28,15.917468334449639,3.61097956631181,2025-06-07,11
2025-06-07 16:00:00,Sobremesa,Petit Gâteau,57.78,1.3977719488164375,5.0,2025-06-07,16
2025-06-07 18:00:00,Entrada,Bruschetta,42.48,14.194692484930991,4.402520271718593,2025-06-07,18
2025-06-07 19:00:00,Sobremesa,Tiramisu,27.58,4.175945303306983,4.504549303221357,2025-06-07,19
2025-06-07 12:00:00,Entrada,Bruschetta,61.39,13.569156816560147,3.142566852491505,2025-06-07,12
2025-06-07 14:00:00,Prato Principal,Lasanha Vegana,10.96,24.071912660410398,4.039146891089283,2025-06-07,14
2025-06-07 21:00:00,Sobremesa,Tiramisu,39.85,3.5977221449876664,4.294739910610541,2025-06-07,21
2025-06-07 18:00:00,Sobremesa,Petit Gâteau,77.57,18.110965507747146,5.0,2025-06-07,18
2025-06-07 20:00:00,Entrada,Ceviche,16.29,6.657003705609023,4.72936426494194,2025-06-07,20
2025-06-07 14:00:00,Entrada,Bruschetta,60.03,16.1449819622967,3.2710492743008563,2025-06-07,14
2025-06-07 17:00:00,Prato Principal,Risoto de Camarão,68.63,31.520442300234976,5.0,2025-06-07,17
2025-06-07 17:00:00,Prato Principal,Lasanha Vegana,25.25,30.933673100886654,4.9181677028529895,2025-06-07,17
2025-06-07 15:00:00,Entrada,Bruschetta,57.92,14.583031894355582,2.6060942619799286,2025-06-07,15
2025-06-07 21:00:00,Bebida,Suco Natural,17.9,4.949770303580879,3.6685451587734406,2025-06-07,21
2025-06-07 17:00:00,Entrada,Bruschetta,32.59,9.239153102399907,4.289015367339687,2025-06-07,17
2025-06-07 19:00:00,Bebida,Caipirinha,16.31,5.691484648718709,4.215015739582041,2025-06-07,19
2025-06-07 17:00:00,Prato Principal,Risoto de Camarão,52.5,18.055459144854463,3.9024482806761385,2025-06-07,17
2025-06-07 20:00:00,Prato Principal,Lasanha Vegana,16.77,32.092656725740184,2.9560956717324602,2025-06-07,20
2025-06-07 11:00:00,Bebida,Suco Natural,14.28,8.694529507687118,3.201861867564292,2025-06-07,11
2025-06-07 11:00:00,Prato Principal,Lasanha Vegana,70.17,33.29103686305901,4.593146281697305,2025-06-07,11
2025-06-07 14:00:00,Sobremesa,Petit Gâteau,56.66,10.947819282173155,3.70361741212409,2025-06-07,14
2025-06-07 19:00:00,Bebida,Refrigerante,13.52,13.397561270397052,4.748353215170064,2025-06-07,19
2025-06-07 18:00:00,Prato Principal,Filé ao Molho Madeira,44.44,21.823862667353993,4.5521111447422085,2025-06-07,18
2025-06-07 19:00:00,Prato Principal,Lasanha Vegana,29.76,19.71471416142112,3.7196017695812116,2025-06-07,19
2025-06-07 21:00:00,Bebida,Refrigerante,24.51,6.246489864818508,4.177619846193913,2025-06-07,21
2025-06-07 16:00:00,Prato Principal,Filé ao Molho Madeira,75.28,16.218194841807527,4.289325364294518,2025-06-07,16
2025-06-07 18:00:00,Prato Principal,Lasanha Vegana,55.71,19.48181064375301,4.267816004387977,2025-06-07,18
2025-06-07 22:00:00,Sobremesa,Pudim,42.63,12.9936950799657,3.7398807351118117,2025-06-07,22
2025-06-07 19:00:00,Bebida,Suco Natural,15.59,11.601387054855481,4.287747483980496,2025-06-07,19
2025-06-07 11:00:00,Sobremesa,Pudim,33.19,5.176472871246426,5.0,2025-06-07,11
2025-06-07 19:00:00,Prato Principal,Filé ao Molho Madeira,38.86,26.090125460662826,3.7105928769594305,2025-06-07,19
2025-06-07 13:00:00,Bebida,Refrigerante,14.33,9.994266054622681,3.838966003502186,2025-06-07,13
2025-06-07 15:00:00,Prato Principal,Filé ao Molho Madeira,38.05,16.03053751066055,3.5222762484438555,2025-06-07,15
2025-06-07 19:00:00,Sobremesa,Tiramisu,14.3,12.002406932531644,4.265532593107925,2025-06-07,19
2025-06-07 14:00:00,Prato Principal,Risoto de Camarão,52.13,16.01630993510973,4.945189735096491,2025-06-07,14
2025-06-07 21:00:00,Entrada,Ceviche,37.42,17.529827767279325,3.8358638987966938,2025-06-07,21
2025-06-07 13:00:00,Entrada,Bruschetta,48.67,19.979359883294638,4.327498375337299,2025-06-07,13
2025-06-07 19:00:00,Prato Principal,Filé ao Molho Madeira,30.68,34.94384011957273,4.367059324814998,2025-06-07,19
2025-06-07 14:00:00,Entrada,Bruschetta,71.51,20.31008088397769,4.283758806265022,2025-06-07,14
2025-06-07 14:00:00,Entrada,Ceviche,75.77,17.527946209179373,4.944556554164145,2025-06-07,14
2025-06-07 12:00:00,Entrada,Ceviche,43.38,20.47580205860116,4.416752749973422,2025-06-07,12
2025-06-07 15:00:00,Prato Principal,Filé ao Molho Madeira,75.86,27.17987694750023,2.9338769573901575,2025-06-07,15
2025-06-07 12:00:00,Sobremesa,Pudim,43.69,6.625329906047239,3.9984620054674846,2025-06-07,12
2025-06-07 22:00:00,Prato Principal,Filé ao Molho Madeira,13.82,29.203672410647748,4.303901253676657,2025-06-07,22
2025-06-07 11:00:00,Prato Principal,Filé ao Molho Madeira,40.98,26.629204260739623,4.804173908786781,2025-06-07,11
2025-06-07 19:00:00,Sobremesa,Pudim,48.83,12.220991636453359,4.750661478867881,2025-06-07,19
2025-06-07 22:00:00,Prato Principal,Lasanha Vegana,38.99,25.258919255994766,4.488396911956909,2025-06-07,22
2025-06-07 21:00:00,Sobremesa,Tiramisu,50.01,17.001998973976413,4.47711235197302,2025-06-07,21
2025-06-07 13:00:00,Prato Principal,Filé ao Molho Madeira,36.17,27.155604820487046,3.882354197656955,2025-06-07,13
2025-06-07 14:00:00,Prato Principal,Lasanha Vegana,69.84,20.855361934975523,3.8891492218805563,2025-06-07,14
2025-06-07 19:00:00,Entrada,Ceviche,14.98,23.47861438905433,5.0,2025-06-07,19
2025-06-07 15:00:00,Bebida,Suco Natural,5.97,10.876433894669619,3.531637280562035,2025-06-07,15
2025-06-07 12:00:00,Prato Principal,Risoto de Camarão,51.25,14.675572689765568,3.225384358417368,2025-06-07,12
2025-06-07 19:00:00,Entrada,Salada Caprese,18.63,6.811975412716642,4.259800131333552,2025-06-07,19
2025-06-07 12:00:00,Bebida,Caipirinha,18.69,14.889077748431003,3.1471765290798377,2025-06-07,12
2025-06-07 19:00:00,Entrada,Bruschetta,56.93,9.432403837860036,5.0,2025-06-07,19
2025-06-07 17:00:00,Entrada,Ceviche,79.2,17.645081499460545,4.228477220127449,2025-06-07,17
2025-06-08 12:00:00,Prato Principal,Filé ao Molho Madeira,16.79,27.480995936816583,3.9323416437161707,2025-06-08,12
2025-06-08 21:00:00,Prato Principal,Lasanha Vegana,43.26,20.51254218416395,3.543908761236109,2025-06-08,21
2025-06-08 22:00:00,Bebida,Suco Natural,9.81,10.226113544999913,4.225598950940543,2025-06-08,22
2025-06-08 13:00:00,Sobremesa,Tiramisu,61.78,9.148495172446868,4.219780379127282,2025-06-08,13
2025-06-08 22:00:00,Bebida,Caipirinha,10.45,6.142651773892537,4.89848079022892,2025-06-08,22
2025-06-08 16:00:00,Entrada,Bruschetta,22.69,12.246907366989351,5.0,2025-06-08,16
2025-06-08 13:00:00,Sobremesa,Petit Gâteau,49.8,10.828666804324586,3.9249336249398543,2025-06-08,13
2025-06-08 17:00:00,Entrada,Salada Caprese,21.11,12.09108983303973,3.613060017795514,2025-06-08,17
2025-06-08 11:00:00,Sobremesa,Petit Gâteau,51.23,9.110309125040306,4.459931719899907,2025-06-08,11
2025-06-08 13:00:00,Prato Principal,Lasanha Vegana,48.74,18.015329542660204,4.369349184419593,2025-06-08,13
2025-06-08 16:00:00,Entrada,Salada Caprese,34.84,16.65425652307789,4.925500719065668,2025-06-08,16
2025-06-08 11:00:00,Sobremesa,Pudim,49.72,13.284735561621394,4.61403303818619,2025-06-08,11
2025-06-08 12:00:00,Prato Principal,Risoto de Camarão,73.84,25.816051275136772,4.015323444976719,2025-06-08,12
2025-06-08 16:00:00,Prato Principal,Risoto de Camarão,39.09,23.990899515327257,4.359943070137255,2025-06-08,16
2025-06-08 11:00:00,Prato Principal,Lasanha Vegana,17.33,26.02814907346744,3.682931500471618,2025-06-08,11
2025-06-08 11:00:00,Sobremesa,Petit Gâteau,48.54,12.897094914494847,2.9445824992992744,2025-06-08,11
2025-06-08 12:00:00,Entrada,Bruschetta,70.32,19.68104504789975,4.2924051512448695,2025-06-08,12
2025-06-08 11:00:00,Bebida,Refrigerante,13.59,11.60392862966342,4.297025971802937,2025-06-08,11
2025-06-08 12:00:00,Entrada,Bruschetta,28.82,11.853239501566575,3.825392191455539,2025-06-08,12
2025-06-08 21:00:00,Prato Principal,Lasanha Vegana,51.16,34.60183751072131,3.5885524902222183,2025-06-08,21
2025-06-08 18:00:00,Sobremesa,Petit Gâteau,64.09,13.048667839249159,5.0,2025-06-08,18
2025-06-08 19:00:00,Bebida,Refrigerante,5.28,16.684602187823565,4.791282863530435,2025-06-08,19
2025-06-08 12:00:00,Bebida,Caipirinha,5.4,21.518193760523943,3.460277888430138,2025-06-08,12
2025-06-08 19:00:00,Sobremesa,Tiramisu,75.22,13.247486824296198,4.018040303255182,2025-06-08,19
